station_id,date,temperature,RH,dew_point,longitude,latitude
S-THC 21317948:21326445,2023-08-23 5:00,13.78325,85.07733333,11.33325,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 5:00,14.21383333,83.00866667,11.38483333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 5:00,14.80016667,77.82858333,10.984,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 5:00,13.77266667,87.40158333,11.73133333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 5:00,14.32308333,82.85691667,11.4635,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 5:00,14.56433333,79.15983333,11.0105,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 5:00,13.82425,83.76558333,11.14008333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 6:00,15.14866667,86.81008333,12.98233333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 6:00,15.03258333,90.37425,13.485,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 6:00,14.67341667,88.36325,12.78041667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 6:00,14.85916667,80.80983333,11.60866667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 6:00,15.508,75.62425,11.22925,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 6:00,14.56958333,85.289,12.143,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 6:00,12.2265,94.33316667,11.35641667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 6:00,15.00933333,80.31508333,11.63833333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 6:00,14.92533333,82.32866667,11.91791667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 6:00,14.19241667,82.9745,11.35541667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 6:00,14.65725,79.12941667,11.095,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 6:00,14.02808333,87.31491667,11.96191667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 6:00,14.2015,82.82966667,11.33741667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 6:00,14.90558333,79.01333333,11.31408333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 6:00,13.8385,84.14258333,11.22091667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 7:00,17.18441667,79.55233333,13.62516667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 7:00,16.441,86.527,14.19825,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 7:00,17.59733333,76.01225,13.31391667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 7:00,16.49658333,74.14058333,11.87825,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 7:00,17.14341667,67.25183333,11.03266667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 7:00,15.83691667,80.21233333,12.44575,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 7:00,13.04841667,95.16258333,12.30733333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 7:00,17.17366667,73.40475,12.38791667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 7:00,19.6705,66.16483333,13.18725,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 7:00,17.10058333,72.70925,12.15858333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 7:00,16.53566667,71.12341667,11.25233333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 7:00,17.73491667,71.98908333,12.60625,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 7:00,15.7565,75.891,11.52641667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 7:00,16.61441667,73.29075,11.81316667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 7:00,16.14775,73.88983333,11.49383333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 8:00,20.048,69.48658333,14.28491667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 8:00,18.42658333,78.53741667,14.64166667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 8:00,19.90125,67.66508333,13.75091667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 8:00,18.23191667,70.29133333,12.7495,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 8:00,19.138,60.98316667,11.43583333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 8:00,17.80658333,72.29333333,12.75925,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 8:00,15.32925,93.30841667,14.26525,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 8:00,19.853,65.647,13.23775,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 8:00,21.76008333,59.55533333,13.54191667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 8:00,19.349,63.81758333,12.338,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 8:00,20.1445,60.28683333,12.21991667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 8:00,20.41591667,60.679,12.55033333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 8:00,18.18891667,68.483,12.29375,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 8:00,19.82616667,61.78233333,12.2795,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 8:00,18.21575,67.34791667,12.07733333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 9:00,21.31141667,66.46166667,14.80666667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 9:00,20.062,74.43875,15.39633333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 9:00,21.65641667,62.64833333,14.23583333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 9:00,20.09433333,66.23616667,13.616,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 9:00,21.45433333,52.93441667,11.45683333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 9:00,19.88166667,63.47683333,12.74383333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 9:00,18.68766667,82.013,15.55908333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 9:00,21.86908333,59.67266667,13.682,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 9:00,23.36333333,51.25866667,12.7325,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 9:00,21.90316667,57.43891667,13.11308333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 9:00,22.13175,55.71133333,12.875,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 9:00,22.34083333,52.8575,12.2605,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 9:00,21.50441667,58.0645,12.91033333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 9:00,22.10325,52.52075,11.93608333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 9:00,20.36766667,61.40916667,12.70308333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 10:00,23.15066667,54.41775,13.41691667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 10:00,21.17566667,68.44375,15.12533333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 10:00,22.7235,54.5085,13.07775,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 10:00,21.83866667,60.6685,13.90308333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 10:00,23.20775,44.42608333,10.42875,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 10:00,21.551,55.33691667,12.23308333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 10:00,21.06825,69.04416667,15.1485,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 10:00,23.16308333,54.9075,13.61208333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 10:00,24.7575,46.08,12.39416667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 10:00,23.7565,47.61008333,11.97741667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 10:00,23.67075,51.40883333,13.06933333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 10:00,23.87616667,45.83908333,11.51241667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 10:00,23.40616667,47.92483333,11.75066667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 10:00,23.67433333,45.771,11.31166667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 10:00,22.24808333,51.392,11.75183333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 11:00,24.559,50.95783333,13.75616667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 11:00,22.48383333,59.61566667,14.24575,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 11:00,23.85316667,48.94275,12.48691667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 11:00,23.22225,54.03741667,13.41591667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 11:00,24.282,42.35216667,10.69125,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 11:00,22.69125,52.86608333,12.59441667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 11:00,22.78058333,63.09066667,15.38708333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 11:00,24.18366667,51.53075,13.56716667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 11:00,25.22758333,45.08083333,12.48783333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 11:00,24.61958333,45.39391667,12.04283333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 11:00,24.359,45.63625,11.87941667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 11:00,24.66983333,43.28958333,11.36916667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 11:00,24.54466667,45.9685,12.16608333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 11:00,24.6895,43.87658333,11.59125,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 11:00,23.67975,48.94541667,12.33183333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 12:00,25.55458333,46.397,13.21233333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 12:00,23.367,55.72433333,14.0105,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 12:00,24.74483333,46.31925,12.46483333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 12:00,24.46966667,45.44066667,11.89958333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 12:00,25.24708333,39.44325,10.47875,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 12:00,23.39175,50.30225,12.48308333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 12:00,23.9655,57.39158333,15.03341667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 12:00,25.18991667,45.41358333,12.56608333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 12:00,25.98183333,43.29066667,12.54291667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 12:00,25.38308333,42.456,11.71758333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 12:00,25.19175,42.26733333,11.46883333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 12:00,25.50633333,40.68258333,11.18033333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 12:00,25.68333333,42.6005,12.04,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 12:00,25.57975,41.51808333,11.55233333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 12:00,24.85391667,45.448,12.267,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 13:00,26.52508333,41.65175,12.44116667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 13:00,23.86208333,51.11225,13.15358333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 13:00,25.66883333,43.44508333,12.32733333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 13:00,25.467,43.45083333,12.146,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 13:00,26.33208333,37.30125,10.61291667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 13:00,24.11766667,46.66708333,11.99783333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 13:00,24.94316667,52.41483333,14.52858333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 13:00,25.86366667,43.12091667,12.38491667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 13:00,26.70725,39.35725,11.74941667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 13:00,25.74566667,41.63391667,11.74866667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 13:00,25.79775,39.82458333,11.12125,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 13:00,26.43566667,37.09333333,10.61925,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 13:00,26.22825,40.21375,11.65441667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 13:00,26.53758333,37.61216667,10.91716667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 13:00,25.50991667,42.00516667,11.6705,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 14:00,26.92183333,41.55875,12.77466667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 14:00,24.22316667,51.64183333,13.64866667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 14:00,26.28733333,38.31916667,10.94675,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 14:00,26.32291667,41.74383333,12.30716667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 14:00,26.6485,36.03858333,10.37508333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 14:00,24.736,44.57016667,11.87233333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 14:00,25.40075,52.5635,14.96991667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 14:00,26.0585,43.13741667,12.56475,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 14:00,27.04341667,38.89966667,11.87608333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 14:00,26.04591667,40.22791667,11.49366667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 14:00,26.3945,38.18441667,11.01658333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 14:00,27.07908333,35.96275,10.72375,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 14:00,26.87166667,37.48316667,11.16425,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 14:00,27.09883333,36.90533333,11.132,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 14:00,26.29091667,38.66741667,11.11825,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 15:00,26.65033333,41.432,12.48533333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 15:00,24.3445,52.12933333,13.90958333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 15:00,26.63591667,38.03183333,11.1705,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 15:00,25.92983333,39.80833333,11.23075,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 15:00,27.07916667,35.65308333,10.59525,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 15:00,24.85941667,44.311,11.88125,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 15:00,25.34908333,53.74683333,15.28158333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 15:00,26.425,42.04791667,12.50883333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 15:00,27.19891667,37.58583333,11.49291667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 15:00,26.29633333,39.19091667,11.32666667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 15:00,26.82166667,38.3095,11.449,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 15:00,27.30075,34.755,10.40375,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 15:00,27.04516667,37.6095,11.37175,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 15:00,27.27208333,35.61091667,10.74641667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 15:00,26.434,38.743,11.27491667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 16:00,26.811,41.8515,12.78383333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 16:00,24.1945,51.23308333,13.505,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 16:00,26.56975,37.81608333,11.0305,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 16:00,25.42225,40.11008333,10.89775,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 16:00,26.93258333,37.25833333,11.13008333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 16:00,24.93425,44.84975,12.14566667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 16:00,24.65908333,56.119,15.30533333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 16:00,26.0675,43.0345,12.5435,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 16:00,26.64466667,40.11708333,11.99233333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 16:00,26.14075,40.75091667,11.77841667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 16:00,26.74133333,38.85366667,11.59475,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 16:00,27.10591667,36.92258333,11.14516667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 16:00,27.05775,38.898,11.88733333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 16:00,27.0665,37.72608333,11.43675,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 16:00,26.4965,39.89683333,11.77633333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 17:00,26.20325,43.61283333,12.78383333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 17:00,23.47591667,53.14475,13.37333333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 17:00,25.94433333,37.88925,10.50691667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 17:00,25.28816667,39.43033333,10.4685,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 17:00,24.18541667,50.22708333,12.93933333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 17:00,23.39183333,52.32208333,12.93391667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 17:00,22.80933333,60.71416667,14.75375,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 17:00,24.38575,48.31325,12.6625,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 17:00,24.71283333,48.32491667,12.88841667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 17:00,24.35175,50.81758333,13.32683333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 17:00,25.56891667,44.38966667,12.37791667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 17:00,24.1335,48.92166667,12.48391667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 17:00,24.52691667,51.00991667,13.53275,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 17:00,24.79491667,47.57716667,12.66216667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 17:00,23.98,51.36008333,13.12225,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 18:00,23.70633333,56.48833333,14.55816667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 18:00,22.00491667,63.13116667,14.68808333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 18:00,24.57333333,48.94533333,13.094,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 18:00,23.038,54.67933333,13.43741667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 18:00,24.00141667,52.73925,13.76108333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 18:00,22.12825,59.73475,13.95,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 18:00,21.52775,68.12766667,15.412,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 18:00,22.8915,57.08866667,13.95958333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 18:00,23.28841667,56.61508333,14.19516667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 18:00,23.34366667,56.41058333,14.19591667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 18:00,23.50275,54.14366667,13.71683333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 18:00,23.38483333,54.1375,13.60433333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 18:00,23.98341667,54.15758333,14.16008333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 18:00,23.68858333,54.21333333,13.91041667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 18:00,22.98625,56.06541667,13.767,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 19:00,22.96475,59.6255,14.68241667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 19:00,21.03441667,66.45216667,14.56041667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 19:00,23.11325,55.32075,13.64775,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 19:00,23.67983333,49.95675,12.64258333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 19:00,23.72258333,53.61033333,13.76033333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 19:00,21.65991667,62.65708333,14.24308333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 19:00,19.65641667,74.32683333,14.97783333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 19:00,22.80208333,56.80191667,13.79758333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 19:00,22.727,58.63941667,14.22291667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 19:00,23.1435,55.049,13.633,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 19:00,23.81191667,51.60533333,13.26416667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 19:00,23.00766667,56.54141667,13.91933333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 19:00,23.7385,53.76408333,13.81991667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 19:00,22.99525,55.92083333,13.73275,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 19:00,22.98608333,55.43575,13.59833333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 20:00,21.4705,66.94633333,15.08533333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 20:00,20.90408333,69.05233333,15.0345,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 20:00,21.86558333,64.19708333,14.81558333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 20:00,23.19883333,51.51791667,12.64925,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 20:00,23.15066667,56.11225,13.9395,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 20:00,21.5045,63.9695,14.41991667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 20:00,19.04691667,78.11958333,15.166,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 20:00,21.91558333,60.16725,13.86058333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 20:00,22.40533333,63.9565,15.269,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 20:00,22.54116667,59.43175,14.25883333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 20:00,23.30258333,51.68791667,12.81533333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 20:00,21.94966667,62.79008333,14.54241667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 20:00,23.07033333,58.43083333,14.49208333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 20:00,22.3105,60.88383333,14.41316667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 20:00,22.2945,61.42908333,14.53675,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 21:00,21.22925,67.19308333,14.91583333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 21:00,20.28,69.86516667,14.61791667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 21:00,21.11658333,66.5345,14.65808333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 21:00,22.47675,57.61425,13.71825,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 21:00,22.19258333,61.23133333,14.38033333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 21:00,21.38475,65.59941667,14.69516667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 21:00,19.30258333,76.18375,15.01408333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 21:00,21.76016667,62.40275,14.27775,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 21:00,21.97458333,63.54166667,14.76058333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 21:00,22.20866667,61.96016667,14.57383333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 21:00,22.534,58.27191667,13.93883333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 21:00,21.63666667,64.06075,14.56291667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 21:00,22.34275,62.07025,14.73041667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 21:00,21.91733333,62.00175,14.32125,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 21:00,21.94233333,62.75925,14.53241667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 22:00,20.861,68.633,14.89916667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 22:00,20.56433333,70.934,15.12566667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 22:00,20.85925,66.76575,14.46825,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 22:00,21.45066667,61.965,13.87775,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 22:00,20.86983333,64.88016667,14.03441667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 22:00,20.40175,67.97558333,14.30041667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 22:00,18.62316667,78.52616667,14.83408333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 22:00,21.26683333,64.10666667,14.22616667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-23 22:00,21.14525,65.29583333,14.39241667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-23 22:00,20.74833333,66.849,14.3815,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-23 22:00,21.64925,61.73916667,14.0065,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-23 22:00,20.9825,64.88866667,14.14208333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-23 22:00,20.88608333,66.23375,14.36941667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-23 22:00,20.76291667,65.91666667,14.17591667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-23 22:00,20.70008333,66.34483333,14.21866667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-23 23:00,19.91383333,72.14216667,14.76158333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-23 23:00,19.86541667,73.65891667,15.04008333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-23 23:00,20.93075,65.51641667,14.23933333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-23 23:00,20.96833333,63.49716667,13.79633333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-23 23:00,20.80216667,64.91416667,13.9795,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-23 23:00,19.78158333,71.49266667,14.49891667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-23 23:00,17.52758333,84.00033333,14.81125,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-23 23:00,20.80733333,66.25666667,14.3025,-73.615361,45.524389
