dt,min_ta,max_ta,sensor_count,delta_ta
2023-07-04 22:05,23.413,25.515,2,2.102
2023-07-04 22:00,23.435,25.494,2,2.059
2023-07-04 21:55,23.413,25.58,2,2.167
2023-07-04 21:50,23.606,25.515,2,1.909
2023-07-04 21:45,23.778,25.622,2,1.844
2023-07-04 21:40,23.864,25.751,2,1.887
2023-07-04 21:35,24.078,25.88,2,1.802
2023-07-04 21:30,24.164,26.03,2,1.866
2023-07-04 21:25,24.078,26.202,2,2.124
2023-07-04 21:20,24.1,26.309,2,2.209
2023-07-04 21:15,24.336,26.459,2,2.123
2023-07-04 21:10,24.443,26.631,2,2.188
2023-07-04 21:05,24.572,26.609,2,2.037
2023-07-04 21:00,24.657,26.716,2,2.059
2023-07-04 20:55,24.829,26.673,2,1.844
2023-07-04 20:50,24.936,26.631,2,1.695
2023-07-04 20:45,25.215,26.738,2,1.523
2023-07-04 20:40,25.322,26.824,2,1.502
2023-07-04 20:35,25.515,26.974,2,1.459
2023-07-04 20:30,25.665,27.017,2,1.352
2023-07-04 20:25,25.58,27.059,2,1.479
2023-07-04 20:20,25.837,27.081,2,1.244
2023-07-04 20:15,25.923,27.317,2,1.394
2023-07-04 20:10,26.094,27.896,2,1.802
2023-07-04 20:05,26.159,28.389,2,2.23
2023-07-04 20:00,26.18,28.647,2,2.467
2023-07-04 19:55,26.137,28.84,2,2.703
2023-07-04 19:50,26.287,28.861,2,2.574
2023-07-04 19:45,26.352,29.097,2,2.745
2023-07-04 19:40,26.33,28.99,2,2.66
2023-07-04 19:35,26.33,28.775,2,2.445
2023-07-04 19:30,26.437,28.625,2,2.188
2023-07-04 19:25,26.673,28.711,2,2.038
2023-07-04 19:20,26.866,28.368,2,1.502
2023-07-04 19:15,26.909,28.11,2,1.201
2023-07-04 19:10,26.974,28.239,2,1.265
2023-07-04 19:05,27.081,28.432,2,1.351
2023-07-04 19:00,27.081,28.368,2,1.287
2023-07-04 18:55,27.124,28.346,2,1.222
2023-07-04 18:50,27.145,28.432,2,1.287
2023-07-04 18:45,27.295,28.818,2,1.523
2023-07-04 18:40,27.381,29.161,2,1.78
2023-07-04 18:35,27.36,29.161,2,1.801
2023-07-04 18:30,27.403,28.925,2,1.522
2023-07-04 18:25,27.424,29.247,2,1.823
2023-07-04 18:20,27.36,29.419,2,2.059
2023-07-04 18:15,27.381,29.44,2,2.059
2023-07-04 18:10,27.424,29.998,2,2.574
2023-07-04 18:05,27.574,29.547,2,1.973
2023-07-04 18:00,27.574,29.462,2,1.888
2023-07-04 17:55,27.639,29.526,2,1.887
2023-07-04 17:50,27.617,29.505,2,1.888
2023-07-04 17:45,27.51,29.869,2,2.359
2023-07-04 17:40,27.51,29.14,2,1.63
2023-07-04 17:35,27.639,29.462,2,1.823
2023-07-04 17:30,27.617,28.947,2,1.33
2023-07-04 17:25,27.467,28.668,2,1.201
2023-07-04 17:20,27.167,28.647,2,1.48
2023-07-04 17:15,26.931,28.539,2,1.608
2023-07-04 17:10,26.631,28.068,2,1.437
2023-07-04 17:05,26.588,27.81,2,1.222
2023-07-04 17:00,27.102,27.381,2,0.279
2023-07-04 16:55,27.531,27.81,2,0.279
2023-07-04 16:50,27.767,27.96,2,0.193
2023-07-04 16:45,27.553,28.711,2,1.158
2023-07-04 16:40,27.467,29.033,2,1.566
2023-07-04 16:35,27.381,28.539,2,1.158
2023-07-04 16:30,27.51,28.175,2,0.665
2023-07-04 16:25,27.403,28.218,2,0.815
2023-07-04 16:20,27.574,27.96,2,0.386
2023-07-04 16:15,28.025,28.068,2,0.043
2023-07-04 16:10,27.639,28.303,2,0.664
2023-07-04 16:05,26.995,28.754,2,1.759
2023-07-04 16:00,26.609,28.389,2,1.78
2023-07-04 15:55,26.266,28.218,2,1.952
2023-07-04 15:50,26.094,27.767,2,1.673
2023-07-04 15:45,26.03,27.96,2,1.93
2023-07-04 15:40,25.88,27.681,2,1.801
2023-07-04 15:35,25.794,27.596,2,1.802
2023-07-04 15:30,25.494,27.338,2,1.844
2023-07-04 15:25,25.151,27.66,2,2.509
2023-07-04 15:20,24.7,27.424,2,2.724
2023-07-04 15:15,24.443,26.931,2,2.488
2023-07-04 15:10,24.314,26.759,2,2.445
2023-07-04 15:05,23.735,26.566,2,2.831
2023-07-04 15:00,23.285,26.545,2,3.26
2023-07-04 14:55,23.027,26.352,2,3.325
2023-07-04 14:50,22.877,26.073,2,3.196
2023-07-04 14:45,22.834,25.88,2,3.046
2023-07-04 14:40,22.62,25.73,2,3.11
2023-07-04 14:35,22.405,25.365,2,2.96
2023-07-04 14:30,22.041,24.979,2,2.938
2023-07-04 14:25,21.719,24.357,2,2.638
2023-07-04 14:20,21.29,23.885,2,2.595
2023-07-04 14:15,20.99,23.37,2,2.38
2023-07-04 14:10,20.454,22.877,2,2.423
2023-07-04 14:05,20.218,22.748,2,2.53
2023-07-04 14:00,19.917,22.577,2,2.66
2023-07-04 13:55,19.639,22.899,2,3.26
2023-07-04 13:50,19.467,22.77,2,3.303
2023-07-04 13:45,19.36,22.448,2,3.088
2023-07-04 13:40,19.102,22.362,2,3.26
2023-07-04 13:35,18.952,22.491,2,3.539
2023-07-04 13:30,19.102,22.856,2,3.754
2023-07-04 13:25,19.188,23.392,2,4.204
2023-07-04 13:20,19.381,23.692,2,4.311
2023-07-04 13:15,19.167,23.907,2,4.74
2023-07-04 13:10,19.295,24.4,2,5.105
2023-07-04 13:05,19.102,24.336,2,5.234
2023-07-04 13:00,18.823,24.807,2,5.984
2023-07-04 12:55,18.588,24.593,2,6.005
2023-07-04 12:50,17.73,25.494,2,7.764
2023-07-04 12:45,18.437,25.558,2,7.121
2023-07-04 12:40,20.175,26.202,2,6.027
2023-07-04 12:35,20.689,26.974,2,6.285
2023-07-04 12:30,22.084,27.853,2,5.769
2023-07-04 12:25,22.813,27.917,2,5.104
2023-07-04 12:20,24.486,27.982,2,3.496
2023-07-04 12:15,26.416,28.496,2,2.08
2023-07-04 12:10,26.652,28.732,2,2.08
2023-07-04 12:05,26.824,28.754,2,1.93
2023-07-04 12:00,27.21,29.161,2,1.951
2023-07-04 11:55,27.617,29.633,2,2.016
2023-07-04 11:50,27.703,29.312,2,1.609
2023-07-04 11:45,27.574,28.711,2,1.137
2023-07-04 11:40,27.939,28.818,2,0.879
2023-07-04 11:35,27.017,29.976,2,2.959
2023-07-04 11:30,27.295,30.084,2,2.789
2023-07-04 11:25,27.253,29.505,2,2.252
2023-07-04 11:20,27.124,29.376,2,2.252
2023-07-04 11:15,27.188,29.033,2,1.845
2023-07-04 11:10,27.317,28.068,2,0.751
2023-07-04 11:05,27.36,28.518,2,1.158
2023-07-04 11:00,27.789,28.904,2,1.115
2023-07-04 10:55,28.025,28.389,2,0.364
2023-07-04 10:50,28.389,29.312,2,0.923
2023-07-04 10:45,28.711,29.397,2,0.686
2023-07-04 10:40,28.261,28.904,2,0.643
2023-07-04 10:35,27.338,28.432,2,1.094
2023-07-04 10:30,27.724,28.261,2,0.537
2023-07-04 10:25,27.446,28.818,2,1.372
2023-07-04 10:20,26.502,27.853,2,1.351
2023-07-04 10:15,26.909,27.789,2,0.88
2023-07-04 10:10,27.896,28.239,2,0.343
2023-07-04 10:05,27.188,28.261,2,1.073
2023-07-04 10:00,26.652,27.66,2,1.008
2023-07-04 9:55,26.974,27.896,2,0.922
2023-07-04 9:50,27.832,27.939,2,0.107
2023-07-04 9:45,27.124,27.574,2,0.45
2023-07-04 9:40,26.695,27.917,2,1.222
2023-07-04 9:35,26.631,27.317,2,0.686
2023-07-04 9:30,26.995,27.21,2,0.215
2023-07-04 9:25,27.274,27.446,2,0.172
2023-07-04 9:20,26.952,27.295,2,0.343
2023-07-04 9:15,26.738,27.145,2,0.407
2023-07-04 9:10,26.631,27.102,2,0.471
2023-07-04 9:05,26.631,27.017,2,0.386
2023-07-04 9:00,26.609,26.888,2,0.279
2023-07-04 8:55,26.437,27.381,2,0.944
2023-07-04 8:50,26.309,26.995,2,0.686
2023-07-04 8:45,26.18,26.48,2,0.3
2023-07-04 8:40,25.451,26.631,2,1.18
2023-07-04 8:35,25.494,26.33,2,0.836
2023-07-04 8:30,25.344,27.102,2,1.758
2023-07-04 8:25,25.365,26.009,2,0.644
2023-07-04 8:20,25.022,26.566,2,1.544
2023-07-04 8:15,24.679,26.223,2,1.544
2023-07-04 8:10,24.464,25.858,2,1.394
2023-07-04 8:05,24.378,26.094,2,1.716
2023-07-04 8:00,24.314,26.352,2,2.038
2023-07-04 7:55,24.228,26.266,2,2.038
2023-07-04 7:50,24.228,25.322,2,1.094
2023-07-04 7:45,23.992,25.236,2,1.244
2023-07-04 7:40,23.757,25.279,2,1.522
2023-07-04 7:35,23.585,25.279,2,1.694
2023-07-04 7:30,23.456,25.279,2,1.823
2023-07-04 7:25,23.392,24.979,2,1.587
2023-07-04 7:20,23.177,24.958,2,1.781
2023-07-04 7:15,22.963,24.507,2,1.544
2023-07-04 7:10,23.092,24.121,2,1.029
2023-07-04 7:05,22.984,24.057,2,1.073
2023-07-04 7:00,22.791,23.95,2,1.159
2023-07-04 6:55,22.684,24.014,2,1.33
2023-07-04 6:50,22.598,23.821,2,1.223
2023-07-04 6:45,22.513,23.757,2,1.244
2023-07-04 6:40,22.362,23.692,2,1.33
2023-07-04 6:35,22.191,23.714,2,1.523
2023-07-04 6:30,22.041,23.328,2,1.287
2023-07-04 6:25,21.933,22.941,2,1.008
2023-07-04 6:20,21.998,22.62,2,0.622
2023-07-04 6:15,21.869,22.555,2,0.686
2023-07-04 6:10,21.869,22.598,2,0.729
2023-07-04 6:05,21.74,22.277,2,0.537
2023-07-04 6:00,21.698,22.148,2,0.45
2023-07-04 5:55,21.676,22.105,2,0.429
2023-07-04 5:50,21.612,22.084,2,0.472
2023-07-04 5:45,21.59,21.955,2,0.365
2023-07-04 5:40,21.59,21.633,2,0.043
2023-07-04 5:35,21.59,21.698,2,0.108
2023-07-04 5:30,21.655,21.676,2,0.021
2023-07-04 5:25,21.612,21.612,2,0
2023-07-04 5:20,21.504,21.676,2,0.172
2023-07-04 5:15,21.483,21.698,2,0.215
2023-07-04 5:10,21.483,21.698,2,0.215
2023-07-04 5:05,21.569,21.762,2,0.193
2023-07-04 5:00,21.676,21.805,2,0.129
2023-07-04 4:55,21.719,21.891,2,0.172
2023-07-04 4:50,21.719,21.998,2,0.279
2023-07-04 4:45,21.805,22.041,2,0.236
2023-07-04 4:40,21.891,22.105,2,0.214
2023-07-04 4:35,21.891,22.212,2,0.321
2023-07-04 4:30,21.848,22.255,2,0.407
2023-07-04 4:25,21.719,22.298,2,0.579
2023-07-04 4:20,21.762,22.319,2,0.557
2023-07-04 4:15,21.805,22.319,2,0.514
2023-07-04 4:10,21.912,22.448,2,0.536
2023-07-04 4:05,21.848,22.513,2,0.665
2023-07-04 4:00,21.762,22.577,2,0.815
2023-07-04 3:55,21.848,22.641,2,0.793
2023-07-04 3:50,21.933,22.684,2,0.751
2023-07-04 3:45,21.998,22.748,2,0.75
2023-07-04 3:40,22.084,22.856,2,0.772
2023-07-04 3:35,22.084,22.984,2,0.9
2023-07-04 3:30,22.148,23.027,2,0.879
2023-07-04 3:25,22.084,23.07,2,0.986
2023-07-04 3:20,22.191,23.177,2,0.986
2023-07-04 3:15,22.319,23.328,2,1.009
2023-07-04 3:10,22.405,23.306,2,0.901
2023-07-04 3:05,22.47,23.199,2,0.729
2023-07-04 3:00,22.47,23.328,2,0.858
2023-07-04 2:55,22.405,23.413,2,1.008
2023-07-04 2:50,22.427,23.456,2,1.029
2023-07-04 2:45,22.513,23.37,2,0.857
2023-07-04 2:40,22.513,23.413,2,0.9
2023-07-04 2:35,22.491,23.456,2,0.965
2023-07-04 2:30,22.47,23.542,2,1.072
2023-07-04 2:25,22.47,23.628,2,1.158
2023-07-04 2:20,22.405,23.778,2,1.373
2023-07-04 2:15,22.448,23.864,2,1.416
2023-07-04 2:10,22.555,23.95,2,1.395
2023-07-04 2:05,22.706,23.971,2,1.265
2023-07-04 2:00,22.663,24.035,2,1.372
2023-07-04 1:55,22.684,24.035,2,1.351
2023-07-04 1:50,22.62,23.992,2,1.372
2023-07-04 1:45,22.684,24.035,2,1.351
2023-07-04 1:40,22.813,24.1,2,1.287
2023-07-04 1:35,22.813,24.121,2,1.308
2023-07-04 1:30,22.856,24.314,2,1.458
2023-07-04 1:25,22.941,24.336,2,1.395
2023-07-04 1:20,22.963,24.443,2,1.48
2023-07-04 1:15,23.092,24.529,2,1.437
2023-07-04 1:10,23.113,24.529,2,1.416
2023-07-04 1:05,23.07,24.529,2,1.459
2023-07-04 1:00,23.135,24.679,2,1.544
2023-07-04 0:55,23.263,24.722,2,1.459
2023-07-04 0:50,23.392,24.765,2,1.373
2023-07-04 0:45,23.499,24.679,2,1.18
2023-07-04 0:40,23.649,24.743,2,1.094
2023-07-04 0:35,23.821,25.043,2,1.222
2023-07-04 0:30,23.971,25.194,2,1.223
2023-07-04 0:25,24.014,25.129,2,1.115
2023-07-04 0:20,24.014,25.151,2,1.137
2023-07-04 0:15,24.143,25.215,2,1.072
2023-07-04 0:10,24.057,25.344,2,1.287
2023-07-04 0:05,23.928,25.472,2,1.544
2023-07-04 0:00,24.014,25.601,2,1.587
2023-07-03 23:55,23.992,25.622,2,1.63
2023-07-03 23:50,24.035,25.644,2,1.609
2023-07-03 23:45,24.078,25.644,2,1.566
2023-07-03 23:40,24.164,25.708,2,1.544
2023-07-03 23:35,24.185,25.73,2,1.545
2023-07-03 23:30,24.293,25.858,2,1.565
2023-07-03 23:25,24.271,25.923,2,1.652
2023-07-03 23:20,24.25,25.944,2,1.694
2023-07-03 23:15,24.207,25.987,2,1.78
2023-07-03 23:10,24.164,26.073,2,1.909
2023-07-03 23:05,24.336,26.094,2,1.758
2023-07-03 23:00,24.572,26.03,2,1.458
2023-07-03 22:55,24.679,26.116,2,1.437
2023-07-03 22:50,24.743,26.073,2,1.33
2023-07-03 22:45,24.979,26.073,2,1.094
2023-07-03 22:40,25.108,26.073,2,0.965
2023-07-03 22:35,25.151,26.116,2,0.965
2023-07-03 22:30,25.236,26.266,2,1.03
2023-07-03 22:25,25.236,26.266,2,1.03
2023-07-03 22:20,25.301,26.33,2,1.029
2023-07-03 22:15,25.408,26.352,2,0.944
2023-07-03 22:10,25.494,26.416,2,0.922
2023-07-03 22:05,25.622,26.523,2,0.901
2023-07-03 22:00,25.665,26.566,2,0.901
2023-07-03 21:55,25.773,26.673,2,0.9
2023-07-03 21:50,25.794,26.781,2,0.987
2023-07-03 21:45,25.73,26.888,2,1.158
2023-07-03 21:40,25.665,26.931,2,1.266
2023-07-03 21:35,25.708,27.017,2,1.309
2023-07-03 21:30,25.751,27.145,2,1.394
2023-07-03 21:25,25.794,27.145,2,1.351
2023-07-03 21:20,25.88,27.188,2,1.308
2023-07-03 21:15,25.966,27.381,2,1.415
2023-07-03 21:10,26.03,27.488,2,1.458
2023-07-03 21:05,26.159,27.467,2,1.308
2023-07-03 21:00,26.309,27.338,2,1.029
2023-07-03 20:55,26.545,27.338,2,0.793
2023-07-03 20:50,26.781,27.274,2,0.493
2023-07-03 20:45,26.845,27.403,2,0.558
2023-07-03 20:40,26.952,27.488,2,0.536
2023-07-03 20:35,26.909,27.81,2,0.901
2023-07-03 20:30,26.974,27.896,2,0.922
2023-07-03 20:25,27.038,27.96,2,0.922
2023-07-03 20:20,27.017,28.046,2,1.029
2023-07-03 20:15,26.995,28.11,2,1.115
2023-07-03 20:10,26.974,28.025,2,1.051
2023-07-03 20:05,27.059,27.896,2,0.837
2023-07-03 20:00,27.124,27.875,2,0.751
2023-07-03 19:55,27.295,27.917,2,0.622
2023-07-03 19:50,27.381,28.089,2,0.708
2023-07-03 19:45,27.36,27.982,2,0.622
2023-07-03 19:40,27.403,28.153,2,0.75
2023-07-03 19:35,27.467,28.368,2,0.901
2023-07-03 19:30,27.531,28.175,2,0.644
2023-07-03 19:25,27.531,28.282,2,0.751
2023-07-03 19:20,27.639,28.668,2,1.029
2023-07-03 19:15,27.66,28.84,2,1.18
2023-07-03 19:10,27.681,28.797,2,1.116
2023-07-03 19:05,27.703,28.668,2,0.965
2023-07-03 19:00,27.724,28.84,2,1.116
2023-07-03 18:55,27.81,29.011,2,1.201
2023-07-03 18:50,27.853,28.883,2,1.03
2023-07-03 18:45,27.832,28.947,2,1.115
2023-07-03 18:40,27.982,29.204,2,1.222
2023-07-03 18:35,28.003,29.419,2,1.416
2023-07-03 18:30,28.003,29.29,2,1.287
2023-07-03 18:25,28.132,29.462,2,1.33
2023-07-03 18:20,28.132,29.269,2,1.137
2023-07-03 18:15,27.96,29.247,2,1.287
2023-07-03 18:10,28.025,29.44,2,1.415
2023-07-03 18:05,28.153,29.483,2,1.33
2023-07-03 18:00,28.303,29.869,2,1.566
2023-07-03 17:55,28.282,29.998,2,1.716
2023-07-03 17:50,28.089,29.698,2,1.609
2023-07-03 17:45,27.917,29.204,2,1.287
2023-07-03 17:40,27.939,29.376,2,1.437
2023-07-03 17:35,28.089,29.483,2,1.394
2023-07-03 17:30,28.389,29.719,2,1.33
2023-07-03 17:25,28.368,29.848,2,1.48
2023-07-03 17:20,28.69,29.848,2,1.158
2023-07-03 17:15,28.496,30.169,2,1.673
2023-07-03 17:10,28.132,29.097,2,0.965
2023-07-03 17:05,28.261,28.968,2,0.707
2023-07-03 17:00,28.625,29.419,2,0.794
2023-07-03 16:55,28.775,29.483,2,0.708
2023-07-03 16:50,28.518,29.633,2,1.115
2023-07-03 16:45,28.647,28.904,2,0.257
2023-07-03 16:40,29.118,29.676,2,0.558
2023-07-03 16:35,28.99,29.333,2,0.343
2023-07-03 16:30,29.826,30.405,2,0.579
2023-07-03 16:25,29.312,29.526,2,0.214
2023-07-03 16:20,28.775,29.312,2,0.537
2023-07-03 16:15,28.303,28.904,2,0.601
2023-07-03 16:10,28.518,28.861,2,0.343
2023-07-03 16:05,28.968,29.826,2,0.858
2023-07-03 16:00,29.29,29.955,2,0.665
2023-07-03 15:55,29.376,30.255,2,0.879
2023-07-03 15:50,28.947,29.676,2,0.729
2023-07-03 15:45,28.11,28.625,2,0.515
2023-07-03 15:40,28.84,28.904,2,0.064
2023-07-03 15:35,28.604,28.925,2,0.321
2023-07-03 15:30,28.046,28.668,2,0.622
2023-07-03 15:25,27.51,28.003,2,0.493
2023-07-03 15:20,28.068,28.196,2,0.128
2023-07-03 15:15,28.261,28.389,2,0.128
2023-07-03 15:10,27.96,28.132,2,0.172
2023-07-03 15:05,28.303,28.797,2,0.494
2023-07-03 15:00,27.917,28.69,2,0.773
2023-07-03 14:55,28.175,28.797,2,0.622
2023-07-03 14:50,27.746,28.861,2,1.115
2023-07-03 14:45,27.853,28.132,2,0.279
2023-07-03 14:40,27.574,29.011,2,1.437
2023-07-03 14:35,27.875,28.303,2,0.428
2023-07-03 14:30,27.832,27.875,2,0.043
2023-07-03 14:25,27.081,28.132,2,1.051
2023-07-03 14:20,27.446,28.046,2,0.6
2023-07-03 14:15,27.231,27.253,2,0.022
2023-07-03 14:10,26.974,27.102,2,0.128
2023-07-03 14:05,27.381,27.467,2,0.086
2023-07-03 14:00,26.631,27.617,2,0.986
2023-07-03 13:55,26.523,27.424,2,0.901
2023-07-03 13:50,26.759,27.403,2,0.644
2023-07-03 13:45,26.609,26.716,2,0.107
2023-07-03 13:40,26.223,26.631,2,0.408
2023-07-03 13:35,26.759,26.866,2,0.107
2023-07-03 13:30,26.909,27.038,2,0.129
2023-07-03 13:25,26.523,26.845,2,0.322
2023-07-03 13:20,25.987,26.716,2,0.729
2023-07-03 13:15,26.137,27.017,2,0.88
2023-07-03 13:10,26.223,26.738,2,0.515
2023-07-03 13:05,26.009,26.759,2,0.75
2023-07-03 13:00,26.116,26.952,2,0.836
2023-07-03 12:55,25.88,27.038,2,1.158
2023-07-03 12:50,25.966,27.231,2,1.265
2023-07-03 12:45,26.502,27.317,2,0.815
2023-07-03 12:40,25.966,26.502,2,0.536
2023-07-03 12:35,25.622,26.287,2,0.665
2023-07-03 12:30,25.601,26.116,2,0.515
2023-07-03 12:25,26.159,26.459,2,0.3
2023-07-03 12:20,26.309,26.48,2,0.171
2023-07-03 12:15,26.33,26.48,2,0.15
2023-07-03 12:10,25.73,25.901,2,0.171
2023-07-03 12:05,25.966,26.051,2,0.085
2023-07-03 12:00,25.601,26.009,2,0.408
2023-07-03 11:55,25.665,26.009,2,0.344
2023-07-03 11:50,25.537,25.708,2,0.171
2023-07-03 11:45,25.086,25.558,2,0.472
2023-07-03 11:40,25.129,25.58,2,0.451
2023-07-03 11:35,24.85,25.279,2,0.429
2023-07-03 11:30,24.829,25.172,2,0.343
2023-07-03 11:25,24.936,25.215,2,0.279
2023-07-03 11:20,24.979,25.151,2,0.172
2023-07-03 11:15,24.872,25.537,2,0.665
2023-07-03 11:10,24.743,25.901,2,1.158
2023-07-03 11:05,24.786,25.622,2,0.836
2023-07-03 11:00,24.636,25.236,2,0.6
2023-07-03 10:55,24.614,25.301,2,0.687
2023-07-03 10:50,24.765,25.172,2,0.407
2023-07-03 10:45,24.572,25.236,2,0.664
2023-07-03 10:40,24.55,25.622,2,1.072
2023-07-03 10:35,24.7,25.558,2,0.858
2023-07-03 10:30,24.7,25.129,2,0.429
2023-07-03 10:25,24.807,24.872,2,0.065
2023-07-03 10:20,24.593,25.129,2,0.536
2023-07-03 10:15,24.679,24.936,2,0.257
2023-07-03 10:10,24.464,24.636,2,0.172
2023-07-03 10:05,24.314,24.4,2,0.086
2023-07-03 10:00,24.1,24.443,2,0.343
2023-07-03 9:55,24.207,24.55,2,0.343
2023-07-03 9:50,24.336,24.657,2,0.321
2023-07-03 9:45,24.25,24.572,2,0.322
2023-07-03 9:40,24.293,24.7,2,0.407
2023-07-03 9:35,24.336,24.4,2,0.064
2023-07-03 9:30,24.293,24.55,2,0.257
2023-07-03 9:25,24.143,24.185,2,0.042
2023-07-03 9:20,23.95,23.992,2,0.042
2023-07-03 9:15,23.992,24.25,2,0.258
2023-07-03 9:10,24.915,25.172,2,0.257
2023-07-03 9:05,24.25,24.722,2,0.472
2023-07-03 9:00,24.529,24.7,2,0.171
2023-07-03 8:55,24.486,24.85,2,0.364
2023-07-03 8:50,24.25,24.486,2,0.236
2023-07-03 8:45,23.799,23.992,2,0.193
2023-07-03 8:40,23.864,24.1,2,0.236
2023-07-03 8:35,23.885,24.207,2,0.322
2023-07-03 8:30,23.521,24.572,2,1.051
2023-07-03 8:25,23.306,23.907,2,0.601
2023-07-03 8:20,22.984,23.971,2,0.987
2023-07-03 8:15,22.663,23.799,2,1.136
2023-07-03 8:10,22.513,23.757,2,1.244
2023-07-03 8:05,22.47,23.714,2,1.244
2023-07-03 8:00,22.169,23.521,2,1.352
2023-07-03 7:55,22.148,23.413,2,1.265
2023-07-03 7:50,21.869,23.263,2,1.394
2023-07-03 7:45,21.719,23.177,2,1.458
2023-07-03 7:40,21.74,22.984,2,1.244
2023-07-03 7:35,21.676,23.392,2,1.716
2023-07-03 7:30,21.397,23.821,2,2.424
2023-07-03 7:25,21.376,23.585,2,2.209
2023-07-03 7:20,21.226,23.22,2,1.994
2023-07-03 7:15,21.269,23.07,2,1.801
2023-07-03 7:10,21.161,22.663,2,1.502
2023-07-03 7:05,21.118,22.084,2,0.966
2023-07-03 7:00,20.947,21.933,2,0.986
2023-07-03 6:55,20.861,21.848,2,0.987
2023-07-03 6:50,20.647,21.976,2,1.329
2023-07-03 6:45,20.668,21.29,2,0.622
2023-07-03 6:40,20.582,21.118,2,0.536
2023-07-03 6:35,20.539,21.161,2,0.622
2023-07-03 6:30,20.539,20.904,2,0.365
2023-07-03 6:25,20.518,20.647,2,0.129
2023-07-03 6:20,20.454,20.454,2,0
2023-07-03 6:15,20.325,20.454,2,0.129
2023-07-03 6:10,20.239,20.518,2,0.279
2023-07-03 6:05,20.132,20.561,2,0.429
2023-07-03 6:00,20.089,20.454,2,0.365
2023-07-03 5:55,20.003,20.325,2,0.322
2023-07-03 5:50,19.917,20.196,2,0.279
2023-07-03 5:45,19.789,20.132,2,0.343
2023-07-03 5:40,19.66,19.939,2,0.279
2023-07-03 5:35,19.639,19.789,2,0.15
2023-07-03 5:30,19.639,19.703,2,0.064
2023-07-03 5:25,19.553,19.681,2,0.128
2023-07-03 5:20,19.596,19.832,2,0.236
2023-07-03 5:15,19.574,19.832,2,0.258
2023-07-03 5:10,19.596,19.853,2,0.257
2023-07-03 5:05,19.789,19.789,2,0
2023-07-03 5:00,19.767,19.789,2,0.022
2023-07-03 4:55,19.81,19.853,2,0.043
2023-07-03 4:50,19.81,19.832,2,0.022
2023-07-03 4:45,19.81,19.853,2,0.043
2023-07-03 4:40,19.832,19.874,2,0.042
2023-07-03 4:35,19.917,19.939,2,0.022
2023-07-03 4:30,19.917,19.982,2,0.065
2023-07-03 4:25,19.896,20.003,2,0.107
2023-07-03 4:20,19.853,19.982,2,0.129
2023-07-03 4:15,19.896,19.939,2,0.043
2023-07-03 4:10,19.853,19.896,2,0.043
2023-07-03 4:05,19.939,19.982,2,0.043
2023-07-03 4:00,20.003,20.046,2,0.043
2023-07-03 3:55,19.896,19.96,2,0.064
2023-07-03 3:50,19.874,20.11,2,0.236
2023-07-03 3:45,19.939,20.175,2,0.236
2023-07-03 3:40,20.003,20.11,2,0.107
2023-07-03 3:35,20.067,20.26,2,0.193
2023-07-03 3:30,20.218,20.325,2,0.107
2023-07-03 3:25,20.26,20.475,2,0.215
2023-07-03 3:20,20.368,20.604,2,0.236
2023-07-03 3:15,20.432,20.668,2,0.236
2023-07-03 3:10,20.496,20.732,2,0.236
2023-07-03 3:05,20.689,20.732,2,0.043
2023-07-03 3:00,20.711,20.818,2,0.107
2023-07-03 2:55,20.754,20.882,2,0.128
2023-07-03 2:50,20.84,20.925,2,0.085
2023-07-03 2:45,20.84,20.99,2,0.15
2023-07-03 2:40,20.925,21.054,2,0.129
2023-07-03 2:35,21.033,21.054,2,0.021
2023-07-03 2:30,21.076,21.076,2,0
2023-07-03 2:25,21.183,21.204,2,0.021
2023-07-03 2:20,21.247,21.269,2,0.022
2023-07-03 2:15,21.269,21.333,2,0.064
2023-07-03 2:10,21.311,21.397,2,0.086
2023-07-03 2:05,21.311,21.419,2,0.108
2023-07-03 2:00,21.29,21.462,2,0.172
2023-07-03 1:55,21.311,21.483,2,0.172
2023-07-03 1:50,21.354,21.59,2,0.236
2023-07-03 1:45,21.397,21.612,2,0.215
2023-07-03 1:40,21.397,21.612,2,0.215
2023-07-03 1:35,21.376,21.612,2,0.236
2023-07-03 1:30,21.354,21.633,2,0.279
2023-07-03 1:25,21.311,21.547,2,0.236
2023-07-03 1:20,21.226,21.29,2,0.064
2023-07-03 1:15,21.183,21.269,2,0.086
2023-07-03 1:10,21.011,21.29,2,0.279
2023-07-03 1:05,20.968,21.204,2,0.236
2023-07-03 1:00,20.947,21.14,2,0.193
2023-07-03 0:55,20.861,21.118,2,0.257
2023-07-03 0:50,20.84,21.14,2,0.3
2023-07-03 0:45,20.861,21.161,2,0.3
2023-07-03 0:40,20.99,21.226,2,0.236
2023-07-03 0:35,21.097,21.269,2,0.172
2023-07-03 0:30,21.076,21.204,2,0.128
2023-07-03 0:25,21.161,21.226,2,0.065
2023-07-03 0:20,21.14,21.354,2,0.214
2023-07-03 0:15,21.204,21.44,2,0.236
2023-07-03 0:10,21.247,21.504,2,0.257
2023-07-03 0:05,21.204,21.547,2,0.343
2023-07-03 0:00,21.226,21.569,2,0.343
2023-07-02 23:55,21.247,21.612,2,0.365
2023-07-02 23:50,21.376,21.633,2,0.257
2023-07-02 23:45,21.483,21.719,2,0.236
2023-07-02 23:40,21.504,21.762,2,0.258
2023-07-02 23:35,21.504,21.719,2,0.215
